Video_ID,Title,Channel_Name,Views,Likes,Comments,Age_In_Days,Engagement_Rate_%,Views_Per_Day,Video_URL,Description_Length
edyh71THv_8,The best kids 🔥🔥🔥 #filaretiki #social #shorts,Filaretiki,231507368,4200000,0,1007,1.8142,229898.08,https://www.youtube.com/shorts/edyh71THv_8,0
R0zeS4T6inM,When you forget you have 3 siblings #jonathanjoly #shorts #daughter,Jonathan Joly,19224657,175000,2593,205,0.9238,93778.81,https://www.youtube.com/shorts/R0zeS4T6inM,0
5w169nrGZHY,ASMR Pink Platter 💗 #shorts #short #pink #platter #candy #krabbypatty #mentos #candyfunhouse,Candy Funhouse,189502449,3000000,5465,1137,1.586,166668.82,https://www.youtube.com/shorts/5w169nrGZHY,297
KkQ6osi28V0,Funniest slime video on YouTube! #shorts #londyn,THE DLA FAM ,7624669,62000,2598,179,0.8472,42595.92,https://www.youtube.com/shorts/KkQ6osi28V0,0
EqQz2rHKHxE,Monster drinks boba tea 🧋😂 #shorts,Yoeslan,687089438,5400000,4837,309,0.7866,2223590.41,https://www.youtube.com/shorts/EqQz2rHKHxE,0
UUb68mu2G1M,Legendary😂🇺🇬 #shorts,Noel Robinson,568885082,12000000,58089,778,2.1196,731214.76,https://www.youtube.com/shorts/UUb68mu2G1M,0
qxdOxVoY9RU,Rakhi Day Turned into Sofa Festival 🛋️🎉😂 | #shorts #video #viralvideo,Rv Factos,29239661,0,1016,219,0.0035,133514.43,https://www.youtube.com/shorts/qxdOxVoY9RU,0
zNh8hE5MSok,That weird staring baby | Manish Kharage #shorts,Manish Kharage,131875371,1300000,4810,508,0.9894,259597.19,https://www.youtube.com/shorts/zNh8hE5MSok,0
K9b-md6CaVc,Wait For the End..!!😍Twist irukku😅 #shorts,Days With Mona,10775286,93000,161,462,0.8646,23323.13,https://www.youtube.com/shorts/K9b-md6CaVc,0
KGZzuVNwJHY,Modi is my Daddy : Latest Telugu Comedy Short Film 2014 : Standby TV,Standby TV,3076520,20000,0,4115,0.6501,747.64,https://www.youtube.com/watch?v=KGZzuVNwJHY,569
8PvRGqD6Nk8,Londyns first dance competition!! #dlafam #londyn #shorts,THE DLA FAM ,24923250,169000,2602,341,0.6885,73088.71,https://www.youtube.com/shorts/8PvRGqD6Nk8,0
q2lhVK81tqo,I'm just a girl 💓✨️ #makeup #shorts,Blogger_Girls ,31352412,548000,4575,297,1.7625,105563.68,https://www.youtube.com/shorts/q2lhVK81tqo,0
dWKKrjVu6j4,MARVEL RIVALS SEASON 7 REVEALED #shorts,jacobweeby,247169,23000,417,1,9.4741,247169.0,https://www.youtube.com/shorts/dWKKrjVu6j4,115
lpi0snyddic,That two enemy teachers in school 👩‍🏫🏫 #shorts #sejalgabashorts #school,Sejal Gaba,4085634,104000,517,1,2.5582,4085634.0,https://www.youtube.com/shorts/lpi0snyddic,37
XyH_GWoPrNs,SHE’S SO TALL! 🤣#shorts #tiktok #trending,ROCK SQUAD,18617593,161000,3075,515,0.8813,36150.67,https://www.youtube.com/shorts/XyH_GWoPrNs,385
y8kneKeNyCI,Belly Button Song Dance! Learn about the Body! CoComelon #Shorts,Cocomelon - Nursery Rhymes,1262062063,12000000,0,1081,0.9508,1167494.97,https://www.youtube.com/shorts/y8kneKeNyCI,1582
2ZsJHNVq7CY,DO YOU HAPPEN TO HAVE…??? #shorts #youtubeshorts,ZoeTube,36495259,796000,3905,434,2.1918,84090.46,https://www.youtube.com/shorts/2ZsJHNVq7CY,0
cr3FkN8naY0,Minecraft but I'm SHORT #shorts,Ethobot,12443239,286000,386,443,2.3015,28088.58,https://www.youtube.com/shorts/cr3FkN8naY0,559
35XAGnaX058,The Shadow: Episode I | Short Film,Kings of Horror,14479,100,10,3763,0.7597,3.85,https://www.youtube.com/watch?v=35XAGnaX058,656
LuAFkBGioYY,That Foodie 🤣 #shorts #trendingonshorts #love #funny,Praveen Pranav,10042353,267000,437,246,2.6631,40822.57,https://www.youtube.com/shorts/LuAFkBGioYY,0
1GDkjZm6coU,Heart-touching Cute Kitten Dance 🐾 #shorts #kittenrescue #animalrescue #kittenrevenge,Story Arc Paws,131441186,1000000,3272,389,0.7633,337895.08,https://www.youtube.com/shorts/1GDkjZm6coU,34
91Gvu5GhrqU,BEDAZZLING MY PRESS ON NAILS (sparkly NAILS x 100✨) #youtubeshorts #shorts #nails,MaybeHeilly,1911454,51000,614,21,2.7002,91021.62,https://www.youtube.com/shorts/91Gvu5GhrqU,0
ipxkqTZj6P8,failed strategies of predator mosquito! 🤣 (best animation memes) #shorts,Avenu Animations,46105291,866000,1623,529,1.8818,87155.56,https://www.youtube.com/shorts/ipxkqTZj6P8,0
31DHd7RV6B0,DIY no paper squishy ❤️ #shorts #youtubeshorts #art #craft,AR art and craft,7864397,28000,269,301,0.3595,26127.56,https://www.youtube.com/shorts/31DHd7RV6B0,484
W34KugNLS5w,That one Short height wali bride 👰 #shorts #ytshorts #sejalgabashorts #marriage,Sejal Gaba,204398791,2000000,2665,169,0.9798,1209460.3,https://www.youtube.com/shorts/W34KugNLS5w,35
p4WlYxpdyuc,World's MOST Viewed YouTube Shorts!,MoreAliA,2708078,14000,543,267,0.537,10142.61,https://www.youtube.com/watch?v=p4WlYxpdyuc,1235
7-MQMU4U9aM,youtube par short video kaise banaye !! how to make shorts on youtube !! short video kaise dale,Creator Junction,1830800,29000,898,1106,1.6331,1655.33,https://www.youtube.com/watch?v=7-MQMU4U9aM,624
deJMGX8HvL8,"No-look, no problem 👀 #nfl #shorts #rams",Los Angeles Rams,11074,839,24,1,7.793,11074.0,https://www.youtube.com/shorts/deJMGX8HvL8,463
HhY3qsTPB_Q,ek ram bhakt ki kahani #youtubeshorts #shorts,Ismart kavitha ,40768,216,2,1,0.5347,40768.0,https://www.youtube.com/watch?v=HhY3qsTPB_Q,0
coahf5UXoV8,Yangi vaynlar #54 (qisqacha va zo’rlari👌🤣),Shepm oilasi,17441151,30000,1405,181,0.1801,96359.95,https://www.youtube.com/watch?v=coahf5UXoV8,0
8Si7WFFWnlU,Took 12 Years to Make (Watch our Family Grow) 🥰 #shorts,ockeydockey,6301804,117000,337,473,1.862,13323.05,https://www.youtube.com/shorts/8Si7WFFWnlU,266
sPDe8IzniVM,Changeling | A Short Film by Maria Steinmetz (with English subtitles),MAGNETFILM,5428,32,1,3644,0.608,1.49,https://www.youtube.com/watch?v=sPDe8IzniVM,657
b9hRMEJBOS0,Packing School Lunch *REAL FOOD* #shorts,Unique Daily,16833928,152000,15579,1040,0.9955,16186.47,https://www.youtube.com/shorts/b9hRMEJBOS0,0
xv2n4W1WevI,INTROVERT FAMILY #shorts #family #food #dinner #dine #funny #relatable #comedy #fun,Baccha Mat Bolna,56574273,776000,1738,154,1.3747,367365.41,https://www.youtube.com/shorts/xv2n4W1WevI,0
0-C52W7AnII,Suprit Ko Lagaya Rang || Suraj actor short film / #shortfilm #surajactor #lovestory,Suraj Priti Official,178091,466,8,11,0.2662,16190.09,https://www.youtube.com/watch?v=0-C52W7AnII,1175
hQwXF7QM7M0,What’s the BEST Social Media Family Fashion for Huntrix? | DIY Fashion Paper Dolls,Eira Doll,820442,8400,186,25,1.0465,32817.68,https://www.youtube.com/watch?v=hQwXF7QM7M0,949
JKMKAvM2Zas,I GOT A FREE SURRON #shorts #ebike #surron #bikelife #viral,Oneway Ben,89441,590,8,1,0.6686,89441.0,https://www.youtube.com/shorts/JKMKAvM2Zas,0
uu2pd7C5AoA,KUMPULAN VIDEO SHORTS ESKRIM ICECREAM PART 104 BAGI BAGI AGAR PUDING JELLY SESUAI EMOJI BUAH,EsKrim IceCream,5632873,8200,37,884,0.1462,6372.03,https://www.youtube.com/watch?v=uu2pd7C5AoA,0
_sdgfxcp2fA,BETER BÖCÜK BEST OLD EMOTIONAL VIDEOS🥹❤️👀 #shorts,BETER BÖCÜK,9322,129,7,163,1.4589,57.19,https://www.youtube.com/watch?v=_sdgfxcp2fA,0
3OxOPiHYyzU,YOSHLIKKA QAYTAMIZ / SARA TO’PLAM-2,Shahboz Sattorov,40286730,120000,6280,199,0.3135,202445.88,https://www.youtube.com/watch?v=3OxOPiHYyzU,522
XrP7YqfuMKs,👉ऐसा USA Shorts YouTube चैनल बनाओ Video डालते ही होगा VIRAL | New USA Channel Ideas | Spreading Gyan,Spreading Gyan Extra,590881,13000,1433,263,2.4426,2246.7,https://www.youtube.com/watch?v=XrP7YqfuMKs,3508
hwlKSdMbj4s,The End 😂😂 |Indian family #shorts #indian #chotabhai #school,PR PRESENTS,64342959,651000,736,228,1.0129,282205.96,https://www.youtube.com/shorts/hwlKSdMbj4s,291
T5FzQZ-x2Fk,Son of Piggyzilla Strikes Back | Short Horror (P2),Kings of Horror,8101,60,5,3598,0.8024,2.25,https://www.youtube.com/watch?v=T5FzQZ-x2Fk,1300
qVD17eRxKX0,Mahadev ❤️🙏 #shorts #thebnfamily #love #shortsviral #maa,The BN Family,193468,0,2,1,0.001,193468.0,https://www.youtube.com/shorts/qVD17eRxKX0,56
SfZhyis0a5g,मजेदार स्कूल हैक्स || Gotcha! Yes द्वारा स्मार्ट छात्रों के लिए सीक्रेट और कूल ट्रिक्स,Gotcha! Yes Hindi,70213787,215000,1139,1308,0.3078,53680.27,https://www.youtube.com/watch?v=SfZhyis0a5g,1222
7xGBgbBWBHs,10 Things I Bought My DOGS #shorts #justicebuys #products,Justice Buys,43333937,612000,1654,196,1.4161,221091.52,https://www.youtube.com/shorts/7xGBgbBWBHs,0
tersfjP2-bc,Bart Loses His Tooth 🦷 #simpsons #shorts,TwinCoconuts,15029297,276000,848,169,1.8421,88930.75,https://www.youtube.com/shorts/tersfjP2-bc,0
IDiaSjHg3dU,OPA OPERATSIYASI-2 / SATTOROVLAR OILASI 95-QISM,Shahboz Sattorov,10531242,18000,965,130,0.1801,81009.55,https://www.youtube.com/watch?v=IDiaSjHg3dU,522
p-oluNEJqVE,Svamp | A Short Film by Charlotta Miller (with English subtitles),MAGNETFILM,636661,673,7,3637,0.1068,175.05,https://www.youtube.com/watch?v=p-oluNEJqVE,752
oQbR1M9hg-0,Dead End (Short Film),Greg Scarnici,2585,11,0,4723,0.4255,0.55,https://www.youtube.com/watch?v=oQbR1M9hg-0,679
brQNAiBinE8,Mon Ditey Chai - Week In Short - Ep no 15 - Zee Bangla,Zee Bangla,30819,229,5,879,0.7593,35.06,https://www.youtube.com/watch?v=brQNAiBinE8,708
ihiXdppuMVw,Sigma baby part-3 🫣🫣 #shorts #shortsvideo #cutebaby #cute #trending #viral,Crazy Dwani For You,160113315,1100000,741,214,0.6875,748193.06,https://www.youtube.com/shorts/ihiXdppuMVw,0
yLCqccNMbbg,It’s too BIG !!! @bayashi_tv #shorts,Guma Cook,56699064,612000,2484,302,1.0838,187745.25,https://www.youtube.com/shorts/yLCqccNMbbg,0
fAXXt6e3ECU,Yaazh inidhu inidhu - Tamil Short Film - RedPix Short Films,Red Pix Short films,20326,26,6,4229,0.1574,4.81,https://www.youtube.com/watch?v=fAXXt6e3ECU,639
fUnltHzJ790,Short,972film,28048,150,0,5751,0.5348,4.88,https://www.youtube.com/watch?v=fUnltHzJ790,1524
ecF0YXaysjY,Mukut - Week In Short - Ep no 9 - Zee Bangla,Zee Bangla,51825,278,0,880,0.5364,58.89,https://www.youtube.com/watch?v=ecF0YXaysjY,903
G6cjsuXfDy8,My Happy End | A Short Film by Milen Vitanov,MAGNETFILM,22129,372,0,3984,1.6811,5.55,https://www.youtube.com/watch?v=G6cjsuXfDy8,2585
6LP-DzyHqA4,Lokomoschine | A Short Film by Ulrike Schulz And Nikolai Neumetzler,MAGNETFILM,376383,2200,0,2907,0.5845,129.47,https://www.youtube.com/watch?v=6LP-DzyHqA4,1212
0b5mWSFV8jU,Arimugam- A Frienship Tamil Short Film- Redpix Short Film,Red Pix Short films,1373,8,12,4241,1.4567,0.32,https://www.youtube.com/watch?v=0b5mWSFV8jU,636
1zQ6Qz4VDJY,Sushi in the future and past! 😵🍣 #shorts #radmiru,MUKBANG Food,28820849,652000,928,568,2.2655,50740.93,https://www.youtube.com/shorts/1zQ6Qz4VDJY,254
n70Ag96H3B4,Ferrari SUVs vs Lamborghini Urus #cars #shorts,Aznlytics,1132,38,0,1,3.3569,1132.0,https://www.youtube.com/watch?v=n70Ag96H3B4,304
yy2Fan5aWJo,Vamos Caballeros | A Short Film by Saskia Hoffmann,MAGNETFILM,3254,35,0,3939,1.0756,0.83,https://www.youtube.com/watch?v=yy2Fan5aWJo,432
fdrLh6TTyow,18 Paw Patrol toys Trolls toys Angry Birds toys Hello Kitty toys Surprise Eggs Opening #109,Polish Surprise Eggs,642267,1600,0,2986,0.2491,215.09,https://www.youtube.com/watch?v=fdrLh6TTyow,3681
AHkT4CNk6DE,BEST HORROR VIDEOS FROM TOPRAK AND HIS FRIENDS 😱✅❌ #shorts,BETER BÖCÜK,286881,5600,198,219,2.021,1309.96,https://www.youtube.com/watch?v=AHkT4CNk6DE,0
XHLs8aYhgdw,Wait For End 💀🤣 | Mini Vlog #shorts #minivlog #ashortaday #vlog #tranding #cats #cat,Sirf Shreyansh,109863598,0,1734,177,0.0016,620698.29,https://www.youtube.com/shorts/XHLs8aYhgdw,3864
4ZJmLwBztfs,Gafla,Junglee Film Club,12195011,135000,4950,4682,1.1476,2604.66,https://www.youtube.com/watch?v=4ZJmLwBztfs,351
gsLgmuQh1WA,FUNERAL HOME | Cries in the Night | Barry Morse | Lesleh Donaldson | Full Length Movie | English,MOVIEHOLIC,19381144,14000,213,2702,0.0733,7172.89,https://www.youtube.com/watch?v=gsLgmuQh1WA,429
4tbQwbpiyDw,"LOST CANYON - William Boyd, Andy Clyde, Jay Kirby - Full Western Movie [English] - 1942",CowboyTV,531505,2500,58,2865,0.4813,185.52,https://www.youtube.com/watch?v=4tbQwbpiyDw,187
OTHYDZh4OUw,"Eradu Rekhegalu | ಎರಡು ರೇಖೆಗಳು | Kannada Full Movie | FEAT. Srinath, Saritha, Geetha, K S Ashwath",SRS Media Vision | Kannada Full Movies,2740834,14000,629,4066,0.5337,674.09,https://www.youtube.com/watch?v=OTHYDZh4OUw,1475
_T75U9Pp9oU,"Prema Khaidi Telugu Full Movie | Vidharth, Amala Paul | Sri Balaji Video",SriBalajiMovies,5951202,39000,1524,4373,0.6809,1360.9,https://www.youtube.com/watch?v=_T75U9Pp9oU,1215
MNEuIWbYOWs,Nunca más (2015) Nevermore - Horror Short Film,Vida Propia,2337,18,0,3725,0.7702,0.63,https://www.youtube.com/watch?v=MNEuIWbYOWs,112
DLZ3u-gQJeA,Nepali Hit Short Movie COTTAGE | छोटो चलचित्र कटेज | 2017 Hit Short Movie,BIPS MEDIA PVT. LTD.,98997,106,15,3725,0.1222,26.58,https://www.youtube.com/watch?v=DLZ3u-gQJeA,1062
Gsdx2pomjEk,Dulhan bhaag gai 😂🤣 #shorts #ytshorts #couplegoals #khwahishgal,Khwahish Gal,56718585,909000,2310,219,1.6067,258988.97,https://www.youtube.com/shorts/Gsdx2pomjEk,0
IeSbSGWJxEQ,"Lakshmi | Full Movie | Nagesh Kukunoor, Monali Thakur, Satish Kaushik",Pen Movies,61510379,243000,12682,4073,0.4157,15101.98,https://www.youtube.com/watch?v=IeSbSGWJxEQ,1447
dq0HurUtR98,Mr. Jholay | Nepali Movie | Dayahang Rai | Deeya Pun | Ram Babu Gurung | Buddhi Tamang | Bijay Baral,HiTechEntertainment,33454493,258000,11490,2636,0.8055,12691.39,https://www.youtube.com/watch?v=dq0HurUtR98,1593
LXXkiUKDK4w,"Entertainment | Full Movie | Akshay Kumar, Tamannaah Bhatia, Johnny Lever",Pen Movies,275456252,1800000,43721,4192,0.6693,65709.98,https://www.youtube.com/watch?v=LXXkiUKDK4w,1665
YbQVrJXfuJM,BLUE BIRD | cały film | PL | short love movie,WARSAW FILM SCHOOL,53038527,35000,1918,2855,0.0696,18577.42,https://www.youtube.com/watch?v=YbQVrJXfuJM,329
2m4qkFv517E,CUTE & FUNNY ❤️ NEW Anna Kova Good #shorts TikTok Compilation!,ANYA KOVA,12224509,34000,0,1206,0.2781,10136.41,https://www.youtube.com/watch?v=2m4qkFv517E,0
yKV8veTETRA,"GUESS THE BOYS AGES, WIN $100 #shorts",Jordan Matter,24855667,296000,2379,238,1.2004,104435.58,https://www.youtube.com/shorts/yKV8veTETRA,0
cOc5SQ2zsew,HAYATAKU/はやたく Funny Shorts Videos-Hayataku Shorts Best Compilation Final,HAYATAKU はやたく,7175268,25000,284,194,0.3524,36985.92,https://www.youtube.com/watch?v=cOc5SQ2zsew,146
GsHNiuEVroM,The Last One💀😭 #funny #satisfying #shorts,Papawskidibip,3483,15,4,1,0.5455,3483.0,https://www.youtube.com/shorts/GsHNiuEVroM,274
nJbrf2J0C_o,How to Upload YouTube Shorts Like a PRO in 2026 | YouTube Shorts Viral Trick,DecodingYT,454561,23000,3835,20,5.9035,22728.05,https://www.youtube.com/watch?v=nJbrf2J0C_o,759
Cl9IwjcLSuU,Rich but sad #money #shorts,Courtney & Alex ,2285177,82000,723,4,3.62,571294.25,https://www.youtube.com/shorts/Cl9IwjcLSuU,278
sKDfvucB1e0,Super Spicy Fried Ramen 🥵😋 from @BayashiTV_ #shorts,Julee Cook,3696170,74000,592,4,2.0181,924042.5,https://www.youtube.com/shorts/sKDfvucB1e0,0
gm8quBly1Rc,She can’t waste food 😔 #shorts #couple #comedy,NickandCarrie,20597625,483000,906,16,2.3493,1287351.56,https://www.youtube.com/shorts/gm8quBly1Rc,0
18Gw6d2Ezcc,The End 😂😂 |Indian family #shorts #indian #chotabhai #school,PR PRESENTS,324573990,2800000,1007,394,0.863,823791.85,https://www.youtube.com/shorts/18Gw6d2Ezcc,60
TIvw7rWIig8,Trying To Recreate All The Viral Stickers #couple #shorts #trending,Courtney & Alex ,226836,13000,133,1,5.7896,226836.0,https://www.youtube.com/shorts/TIvw7rWIig8,291
iqusUP-7rnQ,These kids are RIPPED 😳 (via _kingwild/IG) #shorts,House of Highlights,111816418,1300000,17103,912,1.1779,122605.72,https://www.youtube.com/shorts/iqusUP-7rnQ,175
tKS5qqRkn2U,Eating Emoticons In Order😵🦟👨‍🎨 #shorts #seungbini,MUKBANG Food,108898604,618000,894,385,0.5683,282853.52,https://www.youtube.com/shorts/tKS5qqRkn2U,362
t4VQzJtIvAM,Try this Creative videography 👀📱 #shorts #videography #ideas,Sabse Bada Maker,191412876,2000000,1829,407,1.0458,470301.91,https://www.youtube.com/shorts/t4VQzJtIvAM,0
17CkxYh5rek,HEATLESS CURL REVEAL… (gone wrong) #shorts,Bailey Spinn,1281365,81000,572,25,6.366,51254.6,https://www.youtube.com/shorts/17CkxYh5rek,0
8xkJfLe1hFQ,Nal and carpet creative bathing funny video #funny #magic #videography #shorts #creative #water,Village Vlogs 795,23753080,114000,155,158,0.4806,150335.95,https://www.youtube.com/shorts/8xkJfLe1hFQ,0
T37ZnIfXc1A,Kid Saves Homeless Man’s Life #Shorts,Luke Davidson,3223209,105000,1552,21,3.3058,153486.14,https://www.youtube.com/shorts/T37ZnIfXc1A,0
fwRQcXHtD8M,THE WORLDS FIRST PAN PIZZA STUFFED CRUST?!?! #youtube #shorts #food #viralvideo #youtubeshorts #wow,Doughtoli,1493994,62000,1479,16,4.2489,93374.62,https://www.youtube.com/shorts/fwRQcXHtD8M,0
233Z0WhDrak,PIKMIN Short Movies - Occupational Hazards - Nintendo,Nintendo of America,51579601,212000,0,1987,0.411,25958.53,https://www.youtube.com/watch?v=233Z0WhDrak,1114
JUFqPBRoPQM,Nice movies 🤣 #shorts #viral #comedy,SG Funny Family,43368360,181000,0,447,0.4174,97020.94,https://www.youtube.com/shorts/JUFqPBRoPQM,35
g7WOcSyl0SE,3 things in Japan that always shoked foreigners ! #shorts,CATTYYI,3714088,85000,214,4,2.2943,928522.0,https://www.youtube.com/shorts/g7WOcSyl0SE,0
AAKxXte03rE,Rico's most viral videos. #shorts #viral,Rico Animations,7910218,86000,798,1309,1.0973,6042.95,https://www.youtube.com/watch?v=AAKxXte03rE,113
hjI8FahtzA4,When Kids Are TOO Quiet #shorts,Shooteo,2829879,17000,242,19,0.6093,148941.0,https://www.youtube.com/shorts/hjI8FahtzA4,173
OH5PzNuAX0Y,THE BEST SHORTS !!! - COMPILATION,VITMI,1882106,31000,1488,225,1.7262,8364.92,https://www.youtube.com/watch?v=OH5PzNuAX0Y,23
iD2HUD9FJu0,Wait for the 4th one😭 #shorts,Isaac & Andrea,10579413,172000,979,22,1.6351,480882.41,https://www.youtube.com/shorts/iD2HUD9FJu0,521
BsRS_aI2Tvs,Wait for it 🤣 Funny challenge video #shorts #short,Chattambees,40671298,559000,790,885,1.3764,45956.27,https://www.youtube.com/shorts/BsRS_aI2Tvs,0
huQ6GM4W0z4,Cat Ko Pasand Nahi Aya 😳😜 #shorts #funny #uttarakhandifunnycouple,Uttarakhandi Funny Couple,524610,0,2,1,0.0004,524610.0,https://www.youtube.com/shorts/huQ6GM4W0z4,65
30rYSkvwbvA,Por qué serán así? 😩🤣Familia 🤣 #shorts #humor #tiktokvideo #latina #comedia #funny #fyp,Gabriela Flores Villar,143707850,1200000,4200,315,0.838,456215.4,https://www.youtube.com/shorts/30rYSkvwbvA,0
DEdHAWH33nk,Wait for the end 😂 #shorts #funny #video #subscribe,Tiki Hena Vlogs,88117307,623000,2245,686,0.7096,128450.88,https://www.youtube.com/shorts/DEdHAWH33nk,0
k8eH6RmdAQE,girls on kanjak part 2 #shorts #viral #school life #sejal gaba #garg motivation# trending,Garg Motivation,19947063,0,0,345,0.0,57817.57,https://www.youtube.com/shorts/k8eH6RmdAQE,0
yNAqHHrPmhg,Cute Baby Laughing #cutebaby #ai #shorts,Hayat world,50101158,233000,1255,232,0.4676,215953.27,https://www.youtube.com/shorts/yNAqHHrPmhg,115
YYQtJsudPvk,Cat's Candy Mishap! Rescue needed😿🍬Watch! 👀 !#shorts #funny #cat #cute #animals #comedy,Animal Bunch,21190203,104000,92,207,0.4912,102368.13,https://www.youtube.com/shorts/YYQtJsudPvk,403
jtK6Mbi4Sxs,That One Over Hygiene Friend😁Watch Till End🤪#sharmilageorge #shorts,Sharmila George,11565580,220000,214,561,1.904,20616.01,https://www.youtube.com/shorts/jtK6Mbi4Sxs,67
yYvHXp6dep4,Samayra ko kon si Pencil ✏️ leni chahiye?🤔😱 #shorts #samayranarula #siblings,Samayra Narula Official,29224895,201000,210,264,0.6885,110700.36,https://www.youtube.com/shorts/yYvHXp6dep4,0
1JO9xsKwTw8,I DESPISE math 😭😭 #fypシ #shorts #justjules #relatable #skit #trend #food #viral,JUSTJULES💖,770044,18000,334,26,2.3809,29617.08,https://www.youtube.com/shorts/1JO9xsKwTw8,0
wrKDsTJV5r8,Gulabo Ka Shadi Wala Lehenga 😂 #shorts #comedy #sonasingh,Sona Singh,6483,380,4,1,5.9232,6483.0,https://www.youtube.com/shorts/wrKDsTJV5r8,0
26QLCJa3LHg,😯 - #theboys #rashmika #reaction #shorts,ON CAMERA,55098555,0,0,513,0.0,107404.59,https://www.youtube.com/shorts/26QLCJa3LHg,20
m74BhHoQ33s,Amma How 🤔 did this | #monikaprabhu | #shorts  | #trending | #funny | Monika Prabhu,Monika Prabhu,15748916,52000,0,208,0.3302,75715.94,https://www.youtube.com/shorts/m74BhHoQ33s,83
IPOOKI_Izic,Last one is so true 😭🤌🏻 #shorts,Kratika Moyal,30224615,435000,1078,192,1.4428,157419.87,https://www.youtube.com/shorts/IPOOKI_Izic,0
gc67m1qc4DE,Tom 🍓Jerry (Rithvi&Kavi)Real End Twist🤣🎈 #shorts,KL BRO Biju Rithvik,103086356,1100000,688,331,1.0677,311439.14,https://www.youtube.com/shorts/gc67m1qc4DE,25
dm50uGo-3Gw,That sweet invigilator #comedy #shorts #malayalam,Mallu Techy Girl,965463,39000,432,3,4.0843,321821.0,https://www.youtube.com/shorts/dm50uGo-3Gw,0
M3DUQG0GTiw,Khadus Mummy vs Golu 😂 Isko Toh Nikal Gayi New Shorts Video #shorts #comedy #aslimonaofficial,Asli Mona Official,544870,7200,38,5,1.3284,108974.0,https://www.youtube.com/shorts/M3DUQG0GTiw,0
vfSzpwSAQ6M,MY DAUGHTER KNOWS HER ABC'S BACKWARDS!!! 🤯 #shorts #abc #daughter #fatherdaughter,The CAN Family,11152802,203000,6533,7,1.8787,1593257.43,https://www.youtube.com/shorts/vfSzpwSAQ6M,881
xTBaDiq0aFI,Salish Cooked Them.. #shorts,Nalish,262939,2100,35,5,0.812,52587.8,https://www.youtube.com/shorts/xTBaDiq0aFI,28
qNnqOPEF3nc,Yeh sirf joke he #Shorts #funny #comedy #lpg,LittleGlove,1140319,7600,63,5,0.672,228063.8,https://www.youtube.com/shorts/qNnqOPEF3nc,0
EDxcyJR-8Ss,Oh no 😩 All my nails fell off 😭 #shorts #newnails #nailsart #pressonnails,Raspberry and Me ,2952440,26000,640,36,0.9023,82012.22,https://www.youtube.com/shorts/EDxcyJR-8Ss,0
ynnXxOyfMIA,Fast Food: The True Impact on Your Cholesterol & Heart #short #shorts #youtuber #fitness,Carlos Reig,35110933,127000,1605,267,0.3663,131501.62,https://www.youtube.com/shorts/ynnXxOyfMIA,0
eqpo4ackhgo,WHO'S OLDER? ft/ Will Smith #shorts,Jordan Matter,5008531,162000,1919,7,3.2728,715504.43,https://www.youtube.com/shorts/eqpo4ackhgo,0
qj_fqQDlboQ,#funny #school #relatable #shorts #short,Brooke Monk,83859916,2100000,15947,498,2.5232,168393.41,https://www.youtube.com/shorts/qj_fqQDlboQ,0
GnYFmCAEvHA,No math for mom 😭 #shorts #momlife #humor,Lottie Weaver,3261515,43000,317,36,1.3281,90597.64,https://www.youtube.com/shorts/GnYFmCAEvHA,0
B7L74FnmYjM,This Burger Has Fried Cheese On It?! 🍔 #shorts,Eat Good Local,7752333,77000,2542,24,1.026,323013.88,https://www.youtube.com/shorts/B7L74FnmYjM,0
pEJFVhRGZHM,😎October Month Supremacy🔥 Holiday Atrocities😅 #shorts || Ammu Times,AMMU TIMES,10189681,247000,2581,532,2.4494,19153.54,https://www.youtube.com/shorts/pEJFVhRGZHM,211
venQRy67ZWE,Indians🇮🇳 VS Cylinder⛽️This Days😬 #shorts #comedy #funny #olidavines,OLIDA  Vlogs and Vines,10279383,71000,57,4,0.6913,2569845.75,https://www.youtube.com/shorts/venQRy67ZWE,298
cPTU8ZOhSLU,miniature iPhone 17pro #shorts,Mini Box Shorts,14624566,92000,904,186,0.6353,78626.7,https://www.youtube.com/shorts/cPTU8ZOhSLU,205
sz5pMa7brik,I’m SUPER FLEXIBLE.. 😅💀 #dance #shorts #challenge,Mariah and Bill,1070069,7600,514,20,0.7583,53503.45,https://www.youtube.com/shorts/sz5pMa7brik,0
nRUfoQN9fFo,Unpacking ❤️‍🔥 #shorts #short #bonamur,BONAMUR OFFICIAL ,2068309,15000,136,299,0.7318,6917.42,https://www.youtube.com/shorts/nRUfoQN9fFo,0
reNrkOgGywI,How to Sneak Food 🍫😂 #shorts,Mr DegrEE,737008,3600,75,20,0.4986,36850.4,https://www.youtube.com/shorts/reNrkOgGywI,22
hxfMJi11E_0,Which Candy Colors is The Best? 🤔,Tyler Vitelli,3621288,103000,4811,10,2.9771,362128.8,https://www.youtube.com/shorts/hxfMJi11E_0,261
SnJhpkkH_o8,Tom 🍓Jerry (Rithvi&Kavi)Real End Twist🤣🎈 #shorts,KL BRO Biju Rithvik,65806970,984000,1339,242,1.4973,271929.63,https://www.youtube.com/shorts/SnJhpkkH_o8,25
WRrr2hd42H0,Relatable😂💯 #funny #shorts #comedy #video #youtubeshorts,Ubed Sk,10867904,84000,1075,198,0.7828,54888.4,https://www.youtube.com/shorts/WRrr2hd42H0,0
